"us" "led" "dir" "war2" "warcri" "warcase" "scmedian" "lctdir" "analu" "value" "term" "nyt" "rally2" "crisis" "sgwin" "uswin" "bef75" "scm" "scm2"
"492/0033" "106/0026" 1 0 0 0 -0.270 0 0 1 1988 0 0 0 NA NA 0 0.230 0.052900
"492/0115" "106/0093" 0 0 0 0 -0.270 0 0 3 1988 1 0 0 NA  1 0 0.230 0.052900
"492/0136" "106/0112" 1 0 0 0 -0.270 1 0 5 1988 0 0 0 NA  0 0 0.230 0.052900
"492/0158" "106/0134" 0 0 0 0 -0.270 1 0 2 1988 0 0 0  0 NA 0 0.230 0.052900
"492/0195" "106/0166" 0 0 0 0 -0.270 1 0 1 1988 0 0 0  1 NA 0 0.230 0.052900
"492/0229" "106/0195" 0 0 0 0 -0.270 1 0 1 1988 0 0 0  1 NA 0 0.230 0.052900
"492/0302" "106/0256" 0 0 0 0 -0.270 0 0 1 1988 1 0 0 NA NA 0 0.230 0.052900
"492/0361" "106/0306" 0 0 0 0 -0.270 0 0 1 1988 1 0 0 NA NA 0 0.230 0.052900
"492/0408" "106/0343" 1 0 0 0 -0.270 1 0 2 1988 0 0 0 NA NA 0 0.230 0.052900
"492/0469" "106/0388" 0 0 0 0 -0.270 1 0 3 1988 0 0 0 NA NA 0 0.230 0.052900
"492/0490" "106/0410" 0 0 0 0 -0.270 1 0 5 1988 1 0 0  1 NA 0 0.230 0.052900
"492/0573" "106/0472" 1 0 0 0 -0.270 1 0 3 1988 1 0 0  0 NA 0 0.230 0.052900
"493/0052" "107/0290" 1 0 0 0 -0.270 0 0 4 1989 0 0 0 NA  1 0 0.230 0.052900
"493/0103" "107/0420" 1 0 0 0 -0.270 0 0 2 1989 0 0 0 NA NA 0 0.230 0.052900
"493/0146" "107/0462" 0 0 0 0 -0.270 1 0 5 1989 0 0 0 NA  1 0 0.230 0.052900
"493/0182" "107/0571" 0 0 0 0 -0.270 0 0 3 1989 1 0 0 NA NA 0 0.230 0.052900
"493/0215" "107/0603" 1 0 0 0 -0.270 0 0 3 1989 0 0 0 NA NA 0 0.230 0.052900
"493/0307" "107/0676" 1 0 0 0 -0.270 0 0 1 1989 1 0 0 NA NA 0 0.230 0.052900
"493/0342" "107/0708" 0 0 0 0 -0.270 0 0 1 1989 0 0 0 NA  1 0 0.230 0.052900
"493/0378" "107/0796" 0 0 0 0 -0.270 0 0 3 1989 0 0 0 NA NA 0 0.230 0.052900
"493/0411" "107/0851" 0 0 0 0 -0.270 1 0 3 1989 0 0 0 NA  1 0 0.230 0.052900
"493/0474" "107/0905" 0 0 0 0 -0.270 0 0 1 1989 0 0 0 NA NA 0 0.230 0.052900
"493/0521" "107/0967" 1 0 0 0 -0.270 1 0 2 1989 0 0 0 NA  0 0 0.230 0.052900
"493/0549" "107/0992" 0 0 0 0 -0.270 1 0 1 1989 0 0 0 NA NA 0 0.230 0.052900
"494/0001" "108/0001" 1 0 0 0 -0.270 1 0 4 1989 0 0 0 NA  1 0 0.230 0.052900
"494/0083" "108/0072" 0 0 0 0 -0.270 1 0 2 1989 0 0 0 NA  1 0 0.230 0.052900
"494/0113" "108/0100" 1 0 0 0 -0.270 1 0 2 1989 0 0 0 NA NA 0 0.230 0.052900
"494/0210" "108/0178" 0 0 0 0 -0.270 1 0 4 1989 1 0 0 NA NA 0 0.230 0.052900
"494/0259" "108/0222" 0 0 0 0 -0.270 1 0 1 1989 1 0 0 NA  1 0 0.230 0.052900
"494/0299" "108/0255" 0 0 0 0 -0.270 0 0 1 1989 0 0 0 NA NA 0 0.230 0.052900
"494/0325" "108/0276" 0 0 0 0 -0.270 1 0 1 1989 0 0 0  1 NA 0 0.230 0.052900
"494/0344" "108/0293" 0 0 0 0 -0.270 1 0 1 1989 0 0 0 NA NA 0 0.230 0.052900
"494/0370" "108/0316" 0 0 0 0 -0.270 0 0 1 1989 0 0 0 NA NA 0 0.230 0.052900
"494/0407" "108/0347" 0 0 0 0 -0.270 0 0 1 1989 1 0 0 NA NA 0 0.230 0.052900
"494/0433" "108/0369" 1 0 0 0 -0.270 0 0 1 1989 0 0 0 NA NA 0 0.230 0.052900
"494/0484" "108/0415" 0 0 0 0 -0.270 1 0 1 1989 1 0 0 NA NA 0 0.230 0.052900
"494/0545" "108/0504" 1 0 0 0 -0.270 0 0 1 1989 0 0 0 NA NA 0 0.230 0.052900
"494/0558" "108/0519" 1 0 0 0 -0.270 1 0 1 1989 0 0 0 NA NA 0 0.230 0.052900
"494/0624" "108/0572" 1 0 0 0 -0.270 1 0 3 1989 0 0 0 NA NA 0 0.230 0.052900
"494/0652" "108/0652" 0 0 0 0 -0.270 1 0 3 1989 1 0 0 NA NA 0 0.230 0.052900
"494/0715" "108/0701" 0 0 0 0 -0.270 1 0 6 1989 0 0 0 NA  1 0 0.230 0.052900
"494/0738" "108/0725" 0 0 0 0 -0.270 0 0 1 1989 0 0 0 NA NA 0 0.230 0.052900
"494/0872" "108/0876" 0 0 0 0 -0.270 1 0 3 1989 0 0 0 NA NA 0 0.230 0.052900
"495/0001" "109/0001" 1 0 0 0 -0.270 1 0 1 1989 0 0 0 NA NA 0 0.230 0.052900
"495/0014" "109/0013" 0 0 0 0 -0.270 1 0 1 1989 0 0 0 NA NA 0 0.230 0.052900
"495/0033" "109/0031" 1 0 0 0 -0.270 1 0 2 1989 1 0 0 NA NA 0 0.230 0.052900
"495/0082" "109/0074" 1 0 0 0 -0.270 1 0 6 1989 0 0 0 NA NA 0 0.230 0.052900
"495/0091" "109/0085" 1 0 0 0 -0.270 1 0 1 1989 0 0 0  0 NA 0 0.230 0.052900
"495/0103" "109/0098" 0 0 0 0 -0.270 0 0 3 1989 1 0 0 NA NA 0 0.230 0.052900
"495/0182" "109/0163" 0 0 0 0 -0.270 0 0 2 1989 0 0 0  1 NA 0 0.230 0.052900
"495/0257" "109/0224" 0 0 0 0 -0.270 1 0 1 1989 0 0 0 NA  1 0 0.230 0.052900
"495/0411" "109/0408" 1 0 0 0 -0.270 0 0 1 1989 0 0 0 NA  0 0 0.230 0.052900
"495/0508" "109/0548" 1 0 0 0 -0.270 1 0 1 1989 0 0 0 NA NA 0 0.230 0.052900
"495/0575" "109/0607" 0 0 0 0 -0.270 0 0 1 1989 0 0 0 NA  0 0 0.230 0.052900
"495/0604" "109/0631" 0 0 0 0 -0.270 0 0 4 1989 0 0 0 NA NA 0 0.230 0.052900
"495/0676" "109/0693" 0 0 0 0 -0.270 1 0 2 1989 0 0 0  0 NA 0 0.230 0.052900
"495/0711" "109/0720" 0 0 0 0 -0.270 1 0 1 1989 0 0 0 NA  1 0 0.230 0.052900
"496/0001" "110/0001" 1 0 0 0 -0.270 0 0 3 1989 0 0 0 NA NA 0 0.230 0.052900
"496/0091" "110/0083" 1 0 0 0 -0.270 0 0 6 1989 0 0 0 NA NA 0 0.230 0.052900
"496/0128" "110/0112" 0 0 0 0 -0.270 0 0 1 1989 0 0 0  1 NA 0 0.230 0.052900
"496/0154" "110/0134" 1 0 0 0 -0.270 1 0 6 1989 0 0 0 NA  0 0 0.230 0.052900
"496/0226" "110/0191" 0 0 0 0 -0.270 0 0 3 1989 1 0 0 NA NA 0 0.230 0.052900
"496/0292" "110/0243" 0 0 0 0 -0.270 1 0 1 1989 0 0 0  1 NA 0 0.230 0.052900
"496/0310" "110/0287" 1 0 0 0 -0.270 1 0 3 1989 1 0 0 NA  0 0 0.230 0.052900
"496/0325" "110/0301" 0 0 0 0 -0.270 1 0 1 1989 0 0 0 NA NA 0 0.230 0.052900
"496/0444" "110/0412" 0 0 0 0 -0.270 1 0 1 1989 1 0 0  1 NA 0 0.230 0.052900
"496/0478" "110/0438" 0 0 0 0 -0.270 1 0 2 1989 0 0 0 NA  1 0 0.230 0.052900
"496/0582" "110/0528" 0 0 0 0 -0.270 1 0 1 1989 1 0 0  1 NA 0 0.230 0.052900
"497/0001" "111/0001" 0 0 0 0 -0.270 1 0 3 1989 0 0 0 NA NA 0 0.230 0.052900
"497/0037" "111/0030" 0 0 0 0 -0.270 1 0 1 1989 0 0 0  1 NA 0 0.230 0.052900
"497/0062" "111/0052" 1 0 0 0 -0.270 0 0 3 1989 1 0 0 NA NA 0 0.230 0.052900
"497/0177" "111/0148" 0 0 0 0 -0.270 1 0 1 1989 0 0 0  1 NA 0 0.230 0.052900
"497/0227" "111/0193" 0 0 0 0 -0.270 0 0 1 1989 0 0 0 NA NA 0 0.230 0.052900
"497/0261" "111/0224" 0 0 0 0 -0.270 0 0 5 1989 1 0 0  1 NA 0 0.230 0.052900
"497/0417" "111/0344" 1 0 0 0 -0.270 1 0 5 1989 1 0 0  0 NA 0 0.230 0.052900
"497/0502" "111/0405" 0 0 0 0 -0.270 1 0 5 1989 1 0 0 NA NA 0 0.230 0.052900
"497/0547" "111/0445" 1 0 0 0 -0.270 1 0 2 1989 1 0 0  0  1 0 0.230 0.052900
"497/0639" "111/0511" 0 0 0 0 -0.270 0 0 1 1989 0 0 0 NA NA 0 0.230 0.052900
"497/0720" "111/0571" 0 0 0 0 -0.270 1 0 3 1989 0 0 0 NA  1 0 0.230 0.052900
"497/0764" "111/0606" 0 0 0 0 -0.270 1 0 1 1989 0 0 0 NA NA 0 0.230 0.052900
"497/0805" "111/0638" 1 0 0 0 -0.270 1 0 1 1989 1 0 0  0 NA 0 0.230 0.052900
"497/0836" "111/0666" 0 0 0 0 -0.270 1 0 1 1989 1 0 0 NA NA 0 0.230 0.052900
"498/0103" "112/0449" 0 0 0 0 -0.340 0 0 1 1990 0 0 0 NA  1 0 0.160 0.025600
"498/0146" "112/0489" 1 0 0 0 -0.340 0 0 1 1990 1 0 0  0 NA 0 0.160 0.025600
"498/0184" "112/0608" 1 0 0 0 -0.340 0 0 1 1990 0 0 0 NA NA 0 0.160 0.025600
"498/0192" "112/0617" 1 0 0 0 -0.340 0 0 1 1990 0 0 0 NA  0 0 0.160 0.025600
"498/0237" "112/0715" 0 0 0 0 -0.340 1 0 2 1990 1 0 0  1 NA 0 0.160 0.025600
"498/0292" "112/0795" 0 0 0 0 -0.340 1 0 1 1990 0 0 0 NA  1 0 0.160 0.025600
"498/0308" "112/0812" 1 0 0 0 -0.340 0 0 1 1990 0 0 0 NA NA 0 0.160 0.025600
"498/0395" "112/0919" 0 0 0 0 -0.340 0 0 1 1990 0 0 0 NA  1 0 0.160 0.025600
"498/0439" "112/0969" 1 0 0 0 -0.340 0 0 2 1990 0 0 0 NA NA 0 0.160 0.025600
"498/0505" "112/1112" 0 0 0 0 -0.340 1 0 2 1990 0 0 0 NA NA 0 0.160 0.025600
"499/0083" "113/0068" 0 0 0 0 -0.340 0 0 6 1990 0 0 0 NA NA 0 0.160 0.025600
"499/0187" "113/0158" 1 0 0 0 -0.340 0 0 2 1990 1 0 0 NA NA 0 0.160 0.025600
"499/0244" "113/0274" 0 0 0 0 -0.340 0 0 2 1990 0 1 0 NA  0 0 0.160 0.025600
"499/0279" "113/0302" 1 0 0 0 -0.340 1 0 1 1990 1 0 0  0 NA 0 0.160 0.025600
"499/0400" "113/0411" 1 0 0 0 -0.340 0 0 2 1990 1 0 0 NA NA 0 0.160 0.025600
"499/0432" "113/0486" 0 1 1 0 -0.340 0 0 6 1990 0 1 0  1 NA 0 0.160 0.025600
"499/0439" "113/0494" 0 0 0 0 -0.340 1 0 3 1990 0 0 0 NA NA 0 0.160 0.025600
"499/0467" "113/0517" 0 0 0 0 -0.340 0 0 1 1990 1 0 0 NA NA 0 0.160 0.025600
"499/0621" "113/0690" 0 0 0 0 -0.340 1 0 1 1990 0 0 0  1 NA 0 0.160 0.025600
"500/0001" "114/0001" 1 1 1 0 -0.340 0 0 2 1990 0 1 0 NA  0 0 0.160 0.025600
"500/0044" "114/0049" 0 0 0 0 -0.340 1 0 1 1990 1 0 0 NA NA 0 0.160 0.025600
"500/0110" "114/0173" 1 1 1 0 -0.340 0 0 1 1990 0 1 0 NA NA 0 0.160 0.025600
"500/0136" "114/0194" 0 1 1 0 -0.340 0 0 4 1990 0 1 0 NA NA 0 0.160 0.025600
"500/0145" "114/0205" 0 1 1 0 -0.340 1 0 1 1990 0 1 0  1 NA 0 0.160 0.025600
"500/0160" "114/0219" 0 0 0 0 -0.340 0 0 1 1990 0 1 0 NA  1 0 0.160 0.025600
"500/0173" "114/0233" 0 0 0 0 -0.340 0 0 5 1990 1 0 0 NA  1 0 0.160 0.025600
"500/0248" "114/0297" 0 1 1 0 -0.340 1 0 1 1990 0 1 0  1 NA 0 0.160 0.025600
"500/0344" "114/0385" 1 1 1 0 -0.340 0 0 1 1990 0 1 0 NA  0 0 0.160 0.025600
"500/0352" "114/0395" 0 1 1 0 -0.340 0 0 2 1990 0 1 0 NA NA 0 0.160 0.025600
"500/0391" "114/0432" 1 0 0 0 -0.340 0 0 1 1990 0 0 0 NA NA 0 0.160 0.025600
"500/0415" "114/0493" 0 1 1 0 -0.340 0 0 1 1990 0 1 0 NA NA 0 0.160 0.025600
"500/0453" "114/0524" 0 1 1 0 -0.340 0 0 1 1990 0 1 0 NA  1 0 0.160 0.025600
"500/0478" "114/0547" 1 0 0 0 -0.340 0 0 2 1990 0 0 0 NA NA 0 0.160 0.025600
"500/0565" "114/0619" 0 0 0 0 -0.340 1 0 1 1990 1 0 0 NA NA 0 0.160 0.025600
"500/0614" "114/0660" 1 0 0 0 -0.340 0 0 2 1990 1 0 0 NA NA 0 0.160 0.025600
"500/0646" "114/0691" 1 0 0 0 -0.340 0 0 2 1990 0 1 0  1 NA 0 0.160 0.025600
"501/0001" "115/0001" 1 0 0 0 -0.340 1 0 2 1990 0 0 0 NA NA 0 0.160 0.025600
"501/0104" "115/0096" 1 0 0 0 -0.340 1 0 2 1990 0 1 0 NA NA 0 0.160 0.025600
"501/0129" "115/0123" 1 0 0 0 -0.340 0 0 1 1990 0 0 0 NA  0 0 0.160 0.025600
"501/0171" "115/0158" 0 1 1 0 -0.340 0 0 1 1990 0 1 0  1 NA 0 0.160 0.025600
"501/0294" "115/0271" 0 0 0 0 -0.340 1 0 1 1990 1 0 0  1 NA 0 0.160 0.025600
"501/0380" "115/0348" 1 0 0 0 -0.340 0 0 2 1990 1 1 0 NA NA 0 0.160 0.025600
"501/0419" "115/0379" 1 0 0 0 -0.340 0 0 2 1990 1 1 0 NA NA 0 0.160 0.025600
"501/0429" "115/0389" 0 1 1 0 -0.340 1 0 1 1990 0 1 0  1 NA 0 0.160 0.025600
"501/0452" "115/0410" 0 1 1 0 -0.340 0 0 2 1990 0 1 0 NA NA 0 0.160 0.025600
"501/0496" "115/0447" 1 0 0 0 -0.340 1 0 3 1990 1 0 0 NA NA 0 0.160 0.025600
"501/0560" "115/0504" 0 0 0 0 -0.340 1 0 3 1990 1 0 0 NA NA 0 0.160 0.025600
"501/0624" "115/0555" 0 1 1 0 -0.340 0 0 4 1990 0 1 0  1 NA 0 0.160 0.025600
"501/0663" "115/0586" 0 1 1 0 -0.340 1 0 3 1990 1 1 0 NA NA 0 0.160 0.025600
"501/0722" "115/0640" 0 1 1 0 -0.340 0 0 1 1990 1 1 0 NA NA 0 0.160 0.025600
"501/0797" "115/0706" 0 1 1 0 -0.340 1 0 1 1990 0 1 0 NA NA 0 0.160 0.025600
"501/0808" "115/0720" 0 0 0 0 -0.340 0 0 1 1990 1 1 0  1 NA 0 0.160 0.025600
"501/0923" "115/0808" 0 0 0 0 -0.340 0 0 1 1990 0 1 0 NA  1 0 0.160 0.025600
"501/0957" "115/0836" 0 0 0 0 -0.340 0 0 1 1990 0 0 0  1 NA 0 0.160 0.025600
"501/1030" "115/0888" 1 0 0 0 -0.340 0 0 3 1990 0 1 0  0 NA 0 0.160 0.025600
"502/0021" "116/0301" 1 0 0 0 -0.500 1 0 2 1991 0 1 0 NA NA 0 0.000 0.000000
"502/0046" "116/0371" 0 0 0 0 -0.500 0 0 4 1991 0 1 0 NA  1 0 0.000 0.000000
"502/0062" "116/0385" 0 0 0 0 -0.500 1 0 1 1991 0 1 0  1 NA 0 0.000 0.000000
"502/0093" "116/0419" 1 0 0 0 -0.500 0 0 1 1991 0 1 0 NA NA 0 0.000 0.000000
"502/0105" "116/0476" 1 0 0 0 -0.500 0 0 3 1991 1 1 0 NA NA 0 0.000 0.000000
"502/0129" "116/0496" 0 0 0 0 -0.500 0 0 6 1991 0 1 0 NA  1 0 0.000 0.000000
"502/0164" "116/0526" 0 0 0 0 -0.500 1 0 5 1991 0 1 0 NA  1 0 0.000 0.000000
"502/0183" "116/0546" 0 0 0 0 -0.500 1 0 2 1991 0 0 0 NA  1 0 0.000 0.000000
"502/0215" "116/0578" 1 0 0 0 -0.500 0 0 2 1991 0 1 0 NA NA 0 0.000 0.000000
"502/0251" "116/0687" 1 0 0 0 -0.500 1 0 2 1991 0 0 0  1 NA 0 0.000 0.000000
"502/0279" "116/0711" 1 0 0 0 -0.500 0 0 2 1991 0 1 0 NA NA 0 0.000 0.000000
"502/0314" "116/0823" 0 0 0 0 -0.500 1 0 1 1991 1 1 0 NA  1 0 0.000 0.000000
"502/0346" "116/0848" 0 0 0 0 -0.500 0 0 1 1991 0 0 0  1 NA 0 0.000 0.000000
"502/0367" "116/0867" 0 0 0 0 -0.500 1 0 4 1991 0 1 0  1 NA 0 0.000 0.000000
"502/0478" "117/0038" 0 0 0 0 -0.500 1 0 2 1991 0 0 0 NA  1 0 0.000 0.000000
"502/0491" "117/0051" 0 0 0 0 -0.500 0 0 2 1991 1 0 0  0 NA 0 0.000 0.000000
"503/0001" "117/0156" 1 0 0 0 -0.500 0 0 1 1991 1 0 0  1 NA 0 0.000 0.000000
"503/0060" "117/0208" 1 0 0 0 -0.500 0 0 2 1991 1 0 0  0 NA 0 0.000 0.000000
"503/0115" "117/0261" 0 0 0 0 -0.500 0 0 2 1991 0 0 0 NA NA 0 0.000 0.000000
"503/0159" "117/0309" 1 0 0 0 -0.500 0 0 3 1991 0 0 0  0 NA 0 0.000 0.000000
"503/0193" "117/0341" 1 0 0 0 -0.500 0 0 1 1991 0 0 0 NA  0 0 0.000 0.000000
"503/0222" "117/0367" 1 0 0 0 -0.500 0 0 1 1991 0 0 0 NA NA 0 0.000 0.000000
"503/0291" "117/0559" 0 0 0 0 -0.500 0 0 2 1991 0 0 0 NA  0 0 0.000 0.000000
"503/0329" "117/0593" 0 0 0 0 -0.500 1 0 1 1991 0 0 0 NA  1 0 0.000 0.000000
"503/0378" "118/0025" 0 0 0 0 -0.500 1 0 1 1991 0 0 0 NA  1 0 0.000 0.000000
"503/0442" "118/0087" 1 0 0 0 -0.500 0 0 2 1991 0 0 0 NA  1 0 0.000 0.000000
"503/0467" "118/0108" 0 0 0 0 -0.500 1 0 2 1991 1 1 0  1 NA 0 0.000 0.000000
"503/0519" "118/0153" 1 0 0 0 -0.500 1 0 4 1991 0 0 0 NA NA 0 0.000 0.000000
"503/0540" "118/0174" 1 0 0 0 -0.500 0 0 1 1991 1 0 0 NA  0 0 0.000 0.000000
"504/0001" "118/0318" 0 0 0 0 -0.500 1 0 1 1991 1 0 0 NA NA 0 0.000 0.000000
"504/0025" "118/0340" 0 0 0 0 -0.500 1 0 2 1991 0 0 0  1 NA 0 0.000 0.000000
"504/0036" "118/0352" 0 0 0 0 -0.500 1 0 1 1991 0 0 0 NA  1 0 0.000 0.000000
"504/0071" "118/0437" 1 0 0 0 -0.500 0 0 4 1991 0 0 0 NA NA 0 0.000 0.000000
"504/0127" "118/0479" 1 0 0 0 -0.500 0 0 1 1991 0 0 0 NA NA 0 0.000 0.000000
"504/0158" "118/0504" 1 0 0 0 -0.500 0 0 2 1991 0 0 0 NA NA 0 0.000 0.000000
"504/0181" "118/0524" 0 0 0 0 -0.500 0 0 1 1991 0 0 0 NA  1 0 0.000 0.000000
"504/0191" "119/0005" 0 0 0 0 -0.500 1 0 3 1991 0 1 0 NA NA 0 0.000 0.000000
"504/0428" "119/0245" 0 0 0 0 -0.500 0 0 2 1991 0 0 0 NA NA 0 0.000 0.000000
"504/0527" "119/0326" 1 0 0 0 -0.500 0 0 1 1991 0 0 0 NA NA 0 0.000 0.000000
"504/0655" "119/0441" 0 0 0 0 -0.500 1 0 1 1991 1 0 0 NA  1 0 0.000 0.000000
"504/0689" "119/0468" 1 0 0 0 -0.500 0 0 2 1991 0 0 0 NA NA 0 0.000 0.000000
"504/0719" "119/0492" 1 0 0 0 -0.500 0 0 1 1991 0 0 0 NA NA 0 0.000 0.000000
"505/0042" "120/0033" 1 0 0 0 -0.500 0 0 2 1991 1 0 0  1 NA 0 0.000 0.000000
"505/0123" "120/0101" 1 0 0 0 -0.500 1 0 3 1991 0 0 0 NA NA 0 0.000 0.000000
"505/0277" "120/0225" 0 0 0 0 -0.500 1 0 1 1991 0 0 0  1 NA 0 0.000 0.000000
"505/0317" "120/0255" 0 0 0 0 -0.500 1 0 1 1991 0 0 0 NA  1 0 0.000 0.000000
"505/0333" "120/0269" 0 0 0 0 -0.500 0 0 1 1991 0 0 0  1 NA 0 0.000 0.000000
"505/0377" "120/0305" 1 0 0 0 -0.500 0 0 3 1991 1 0 0 NA NA 0 0.000 0.000000
"505/0437" "120/0353" 0 0 0 0 -0.500 0 0 4 1991 0 0 0  1 NA 0 0.000 0.000000
"505/0557" "120/0449" 0 0 0 0 -0.500 1 0 6 1991 0 0 0  1 NA 0 0.000 0.000000
"505/0577" "120/0467" 1 0 0 0 -0.500 1 0 3 1991 1 0 0  0 NA 0 0.000 0.000000
"505/0647" "120/0520" 1 0 0 0 -0.500 0 0 1 1991 0 0 0 NA  0 0 0.000 0.000000
"505/0672" "120/0541" 0 0 0 0 -0.500 0 0 3 1991 1 0 0 NA  1 0 0.000 0.000000
"505/0717" "120/0575" 1 0 0 0 -0.500 0 0 2 1991 1 0 0 NA  1 0 0.000 0.000000
"505/0833" "120/0674" 1 0 0 0 -0.500 0 0 5 1991 1 0 0 NA NA 0 0.000 0.000000
"505/1003" "120/0798" 0 0 0 0 -0.500 1 0 4 1991 0 0 0  1 NA 0 0.000 0.000000
"506/0020" "121/0391" 0 0 0 0 -0.500 1 0 1 1992 0 0 0  1 NA 0 0.000 0.000000
"506/0040" "121/0411" 1 0 0 0 -0.500 0 0 1 1992 0 0 0 NA NA 0 0.000 0.000000
"506/0056" "121/0450" 1 0 0 0 -0.500 0 0 1 1992 0 0 0 NA NA 0 0.000 0.000000
"506/0103" "121/0494" 0 0 0 0 -0.500 0 0 6 1992 0 0 0 NA NA 0 0.000 0.000000
"506/0194" "121/0656" 0 0 0 0 -0.500 1 0 2 1992 0 0 0 NA NA 0 0.000 0.000000
"506/0255" "122/0025" 1 0 0 0 -0.500 0 0 1 1992 0 0 0 NA  0 0 0.000 0.000000
"506/0263" "122/0034" 0 0 0 0 -0.500 1 0 2 1992 1 0 0  1 NA 0 0.000 0.000000
"506/0364" "122/0180" 0 0 0 0 -0.500 1 0 1 1992 0 0 0  1 NA 0 0.000 0.000000
"506/0390" "122/0203" 0 0 0 0 -0.500 0 0 1 1992 1 0 0  1 NA 0 0.000 0.000000
"506/0461" "122/0260" 0 0 0 0 -0.500 0 0 1 1992 0 0 0 NA NA 0 0.000 0.000000
"506/0534" "122/0317" 0 0 0 0 -0.500 0 0 1 1992 0 0 0 NA  1 0 0.000 0.000000
"507/0043" "122/0406" 0 0 0 0 -0.500 0 0 1 1992 0 0 0  1 NA 0 0.000 0.000000
"507/0087" "122/0445" 0 0 0 0 -0.500 1 0 1 1992 0 0 0 NA  1 0 0.000 0.000000
"507/0099" "122/0457" 0 0 0 0 -0.500 0 0 2 1992 0 0 0  1  1 0 0.000 0.000000
"507/0111" "122/0469" 1 0 0 0 -0.500 1 0 1 1992 0 0 0 NA  0 0 0.000 0.000000
"507/0146" "122/0500" 0 0 0 0 -0.500 1 0 2 1992 0 0 0  1 NA 0 0.000 0.000000
"507/0163" "122/0517" 1 0 0 0 -0.500 0 0 2 1992 0 0 0 NA NA 0 0.000 0.000000
"507/0234" "122/0581" 1 0 0 0 -0.500 0 0 1 1992 0 0 0 NA  0 0 0.000 0.000000
"507/0292" "123/0001" 0 0 0 0 -0.500 1 0 2 1992 0 0 0 NA  1 0 0.000 0.000000
"507/0410" "123/0099" 1 0 0 0 -0.500 1 0 3 1992 0 0 0 NA NA 0 0.000 0.000000
"507/0463" "123/0188" 0 0 0 0 -0.500 1 0 1 1992 0 0 0 NA NA 0 0.000 0.000000
"507/0511" "123/0229" 1 0 0 0 -0.500 0 0 2 1992 0 0 0  1 NA 0 0.000 0.000000
"507/0604" "123/0338" 0 0 0 0 -0.500 1 0 2 1992 0 0 0 NA NA 0 0.000 0.000000
"507/0619" "123/0353" 0 0 0 0 -0.500 0 0 1 1992 0 0 0  1 NA 0 0.000 0.000000
"507/0680" "123/0407" 1 0 0 0 -0.500 0 0 1 1992 0 0 0 NA NA 0 0.000 0.000000
"507/0725" "123/0508" 0 0 0 0 -0.500 1 0 1 1992 0 0 0 NA  1 0 0.000 0.000000
"507/0761" "123/0543" 1 0 0 0 -0.500 1 0 3 1992 0 0 0 NA NA 0 0.000 0.000000
"508/0010" "123/0572" 1 0 0 0 -0.500 0 0 2 1992 0 0 0 NA  1 0 0.000 0.000000
"508/0036" "123/0598" 1 0 0 0 -0.500 0 0 1 1992 0 0 0 NA  0 0 0.000 0.000000
"508/0114" "124/0030" 1 0 0 0 -0.500 1 0 2 1992 0 0 0  1 NA 0 0.000 0.000000
"508/0129" "124/0044" 0 0 0 0 -0.500 0 0 1 1992 0 0 0 NA  1 0 0.000 0.000000
"508/0165" "124/0084" 1 0 0 0 -0.500 1 0 5 1992 0 0 0 NA  1 0 0.000 0.000000
"508/0223" "124/0138" 0 0 0 0 -0.500 0 0 1 1992 0 0 0 NA  1 0 0.000 0.000000
"508/0275" "124/0182" 1 0 0 0 -0.500 0 0 1 1992 1 0 0 NA NA 0 0.000 0.000000
"508/0333" "124/0306" 0 0 0 0 -0.500 1 0 1 1992 0 0 0 NA NA 0 0.000 0.000000
"508/0366" "124/0334" 0 0 0 0 -0.500 1 0 1 1992 0 0 0  0 NA 0 0.000 0.000000
"508/0384" "124/0352" 1 0 0 0 -0.500 0 0 3 1992 1 0 0  1 NA 0 0.000 0.000000
"508/0476" "124/0436" 0 0 0 0 -0.500 1 0 3 1992 1 0 0  1 NA 0 0.000 0.000000
"508/0520" "124/0472" 1 0 0 0 -0.500 0 0 3 1992 1 0 0 NA NA 0 0.000 0.000000
"508/0679" "124/0606" 0 0 0 0 -0.500 1 0 2 1992 0 0 0  0 NA 0 0.000 0.000000
"509/0001" "125/0001" 0 0 0 0 -0.500 1 0 3 1992 1 0 0  1 NA 0 0.000 0.000000
"509/0025" "125/0022" 1 0 0 0 -0.500 1 0 1 1992 0 0 0  0 NA 0 0.000 0.000000
"509/0155" "125/0128" 0 0 0 0 -0.500 1 0 2 1992 1 0 0 NA  1 0 0.000 0.000000
"509/0259" "125/0209" 1 0 0 0 -0.500 0 0 2 1992 0 0 0  0 NA 0 0.000 0.000000
"509/0292" "125/0239" 1 0 0 0 -0.500 1 0 6 1992 0 0 0 NA  0 0 0.000 0.000000
"509/0312" "125/0257" 0 0 0 0 -0.500 1 0 4 1992 0 0 0 NA NA 0 0.000 0.000000
"509/0350" "125/0290" 0 0 0 0 -0.500 0 0 1 1992 0 0 0 NA NA 0 0.000 0.000000
"509/0389" "125/0321" 0 0 0 0 -0.500 1 0 1 1992 0 0 0  1 NA 0 0.000 0.000000
"509/0418" "125/0345" 0 0 0 0 -0.500 1 0 3 1992 0 0 0 NA  1 0 0.000 0.000000
"509/0502" "125/0407" 0 0 0 0 -0.500 1 0 2 1992 1 0 0 NA NA 0 0.000 0.000000
"509/0544" "125/0441" 0 0 0 0 -0.500 0 0 3 1992 1 0 0 NA  0 0 0.000 0.000000
